Entity	QRank	species	speciesLabel	unit	unitLabel	maxMass
Q926664	10332	http://www.wikidata.org/entity/Q926664	Red-faced Cormorant	http://www.wikidata.org/entity/Q11570	gram	2428.0
Q179356	10306	http://www.wikidata.org/entity/Q179356	Apus caffer	http://www.wikidata.org/entity/Q41803	gram	22.1
Q1584566	10304	http://www.wikidata.org/entity/Q1584566	Cuban Crow	http://www.wikidata.org/entity/Q41803	gram	401.0
Q402531	10269	http://www.wikidata.org/entity/Q402531	Black-collared Barbet	http://www.wikidata.org/entity/Q41803	gram	59.0
Q1274275	10255	http://www.wikidata.org/entity/Q1274275	Sand Partridge	http://www.wikidata.org/entity/Q41803	gram	13.8
Q686269	10252	http://www.wikidata.org/entity/Q686269	Black Stilt	http://www.wikidata.org/entity/Q41803	gram	223.0
Q3114766	10222	http://www.wikidata.org/entity/Q3114766	Grassland Yellow Finch	http://www.wikidata.org/entity/Q41803	gram	15.5
Q1304963	10222	http://www.wikidata.org/entity/Q1304963	Southern Boubou	http://www.wikidata.org/entity/Q41803	gram	58.0
Q872872	10222	http://www.wikidata.org/entity/Q872872	Hook-billed Kite	http://www.wikidata.org/entity/Q41803	gram	48.8
Q266107	10203	http://www.wikidata.org/entity/Q266107	Forest Wagtail	http://www.wikidata.org/entity/Q41803	gram	16.4
Q955973	10178	http://www.wikidata.org/entity/Q955973	Pearl-spotted Owlet	http://www.wikidata.org/entity/Q41803	gram	102.0
Q530337	10177	http://www.wikidata.org/entity/Q530337	Mexican Chickadee	http://www.wikidata.org/entity/Q41803	gram	10.3
Q1588271	10176	http://www.wikidata.org/entity/Q1588271	Anthochaera chrysoptera	http://www.wikidata.org/entity/Q41803	gram	77.0
Q956176	10175	http://www.wikidata.org/entity/Q956176	Long-tailed Paradise Whydah	http://www.wikidata.org/entity/Q41803	gram	20.0
Q781886	10173	http://www.wikidata.org/entity/Q781886	Hardhead	http://www.wikidata.org/entity/Q41803	gram	870.0
Q775985	10131	http://www.wikidata.org/entity/Q775985	Golden-winged Warbler	http://www.wikidata.org/entity/Q41803	gram	9.3
Q781876	10111	http://www.wikidata.org/entity/Q781876	Pied Oystercatcher	http://www.wikidata.org/entity/Q41803	gram	614.0
Q114170	10102	http://www.wikidata.org/entity/Q114170	Collared Sparrowhawk	http://www.wikidata.org/entity/Q41803	gram	21.0
Q1088566	10090	http://www.wikidata.org/entity/Q1088566	Livingstone's Turaco	http://www.wikidata.org/entity/Q41803	gram	318.0
Q766613	10072	http://www.wikidata.org/entity/Q766613	Blue Ground Dove	http://www.wikidata.org/entity/Q41803	gram	69.0
Q916818	10043	http://www.wikidata.org/entity/Q916818	White-necked Heron	http://www.wikidata.org/entity/Q41803	gram	42.0
Q649024	10032	http://www.wikidata.org/entity/Q649024	White-fronted Bee-eater	http://www.wikidata.org/entity/Q41803	gram	4.37
Q606956	9994	http://www.wikidata.org/entity/Q606956	White-throated Swift	http://www.wikidata.org/entity/Q41803	gram	2.1
Q1066503	9963	http://www.wikidata.org/entity/Q1066503	Yellowhead	http://www.wikidata.org/entity/Q41803	gram	29.5
Q917150	9961	http://www.wikidata.org/entity/Q917150	Spectacled Guillemot	http://www.wikidata.org/entity/Q41803	gram	495.0
Q387404	9951	http://www.wikidata.org/entity/Q387404	Red-billed Teal	http://www.wikidata.org/entity/Q41803	gram	39.0
Q684954	9933	http://www.wikidata.org/entity/Q684954	Crimson-backed Tanager	http://www.wikidata.org/entity/Q41803	gram	28.0
Q2669097	9921	http://www.wikidata.org/entity/Q2669097	Malaysian pied fantail	http://www.wikidata.org/entity/Q41803	gram	12.5
Q127966	9914	http://www.wikidata.org/entity/Q127966	Accipiter minullus	http://www.wikidata.org/entity/Q41803	gram	18.5
Q390328	9914	http://www.wikidata.org/entity/Q390328	Gabar Goshawk	http://www.wikidata.org/entity/Q41803	gram	200.0
Q244227	9903	http://www.wikidata.org/entity/Q244227	African Pygmy Kingfisher	http://www.wikidata.org/entity/Q41803	gram	14.6
Q609761	9874	http://www.wikidata.org/entity/Q609761	Little Tinamou	http://www.wikidata.org/entity/Q41803	gram	235.0
Q863587	9867	http://www.wikidata.org/entity/Q863587	Strix nigrolineata	http://www.wikidata.org/entity/Q41803	gram	500.0
Q997455	9862	http://www.wikidata.org/entity/Q997455	white-bellied go-away-bird	http://www.wikidata.org/entity/Q41803	gram	21.0
Q657365	9857	http://www.wikidata.org/entity/Q657365	Chilean Woodstar	http://www.wikidata.org/entity/Q41803	gram	2.4
Q855552	9834	http://www.wikidata.org/entity/Q855552	African Oystercatcher	http://www.wikidata.org/entity/Q41803	gram	699.0
Q1260592	9832	http://www.wikidata.org/entity/Q1260592	Yellow Rail	http://www.wikidata.org/entity/Q41803	gram	59.0
Q2719196	9809	http://www.wikidata.org/entity/Q2719196	Maroon Oriole	http://www.wikidata.org/entity/Q41803	gram	74.0
Q1333257	9792	http://www.wikidata.org/entity/Q1333257	Golden-rumped elephant shrew	http://www.wikidata.org/entity/Q41803	gram	540.0
Q1449308	9775	http://www.wikidata.org/entity/Q1449308	Golden mouse	http://www.wikidata.org/entity/Q41803	gram	2.7
Q997389	9764	http://www.wikidata.org/entity/Q997389	White-headed Buffalo Weaver	http://www.wikidata.org/entity/Q41803	gram	4.52
Q1072367	9763	http://www.wikidata.org/entity/Q1072367	Ruby-topaz Hummingbird	http://www.wikidata.org/entity/Q41803	gram	3.9
Q944011	9755	http://www.wikidata.org/entity/Q944011	Least Flycatcher	http://www.wikidata.org/entity/Q41803	gram	10.7
Q385170	9747	http://www.wikidata.org/entity/Q385170	Strix woodfordii	http://www.wikidata.org/entity/Q41803	gram	299.0
Q371633	9725	http://www.wikidata.org/entity/Q371633	Short-billed Dowitcher	http://www.wikidata.org/entity/Q41803	gram	113.0
Q717074	9722	http://www.wikidata.org/entity/Q717074	White-breasted Guineafowl	http://www.wikidata.org/entity/Q41803	gram	29.2
Q1300963	9722	http://www.wikidata.org/entity/Q1300963	Yellow-crowned Bishop	http://www.wikidata.org/entity/Q41803	gram	14.5
Q1037503	9685	http://www.wikidata.org/entity/Q1037503	Eremias arguta	http://www.wikidata.org/entity/Q41803	gram	8.5
Q795562	9675	http://www.wikidata.org/entity/Q795562	Flores Crow	http://www.wikidata.org/entity/Q41803	gram	175.0
Q18923	9665	http://www.wikidata.org/entity/Q18923	Mangrove Cuckoo	http://www.wikidata.org/entity/Q41803	gram	66.0
Q602113	9638	http://www.wikidata.org/entity/Q602113	Black Jacobin	http://www.wikidata.org/entity/Q41803	gram	8.0
Q747124	9627	http://www.wikidata.org/entity/Q747124	Tibetan Snowcock	http://www.wikidata.org/entity/Q11570	gram	1625.0
Q905057	9624	http://www.wikidata.org/entity/Q905057	Pale-billed Flowerpecker	http://www.wikidata.org/entity/Q41803	gram	6.3
Q27075859	9623	http://www.wikidata.org/entity/Q27075859	Spinus lawrencei	http://www.wikidata.org/entity/Q41803	gram	10.2
Q790687	9612	http://www.wikidata.org/entity/Q790687	Chestnut-breasted Mannikin	http://www.wikidata.org/entity/Q41803	gram	13.0
Q782463	9601	http://www.wikidata.org/entity/Q782463	White-browed Crake	http://www.wikidata.org/entity/Q41803	gram	52.1
Q180051	9574	http://www.wikidata.org/entity/Q180051	Corsican Nuthatch	http://www.wikidata.org/entity/Q41803	gram	1.47
Q1591229	9534	http://www.wikidata.org/entity/Q1591229	White-throated Fantail	http://www.wikidata.org/entity/Q41803	gram	12.9
Q809443	9534	http://www.wikidata.org/entity/Q809443	Mindanao Bleeding-heart	http://www.wikidata.org/entity/Q41803	gram	195.0
Q583116	9501	http://www.wikidata.org/entity/Q583116	Pteropus hypomelanus	http://www.wikidata.org/entity/Q41803	gram	437.5
Q27074904	9495	http://www.wikidata.org/entity/Q27074904	Dryobates nuttallii	http://www.wikidata.org/entity/Q41803	gram	38.3
Q490327	9484	http://www.wikidata.org/entity/Q490327	Andean Goose	http://www.wikidata.org/entity/Q11570	gram	3640.0
Q278987	9458	http://www.wikidata.org/entity/Q278987	Blue Eared Pheasant	http://www.wikidata.org/entity/Q11570	gram	1905.0
Q556716	9451	http://www.wikidata.org/entity/Q556716	Red-crowned Woodpecker	http://www.wikidata.org/entity/Q41803	gram	56.0
Q687294	9450	http://www.wikidata.org/entity/Q687294	Lord Howe Woodhen	http://www.wikidata.org/entity/Q41803	gram	536.0
Q1274163	9434	http://www.wikidata.org/entity/Q1274163	Ash-breasted Tit-Tyrant	http://www.wikidata.org/entity/Q41803	gram	9.5
Q1302311	9433	http://www.wikidata.org/entity/Q1302311	Club-winged Manakin	http://www.wikidata.org/entity/Q41803	gram	12.7
Q27075894	9427	http://www.wikidata.org/entity/Q27075894	Nashville Warbler	http://www.wikidata.org/entity/Q41803	gram	8.8
Q27075022	9422	http://www.wikidata.org/entity/Q27075022	Psephotellus varius	http://www.wikidata.org/entity/Q41803	gram	61.0
Q658658	9422	http://www.wikidata.org/entity/Q658658	Blue-winged Goose	http://www.wikidata.org/entity/Q11570	gram	2180.0
Q1588876	9403	http://www.wikidata.org/entity/Q1588876	Piping Crow	http://www.wikidata.org/entity/Q41803	gram	175.0
Q1268737	9397	http://www.wikidata.org/entity/Q1268737	White-winged Coot	http://www.wikidata.org/entity/Q41803	gram	656.0
Q744953	9388	http://www.wikidata.org/entity/Q744953	Crane Hawk	http://www.wikidata.org/entity/Q41803	gram	328.0
Q757019	9376	http://www.wikidata.org/entity/Q757019	Malagasy Kestrel	http://www.wikidata.org/entity/Q41803	gram	145.0
Q2664812	9374	http://www.wikidata.org/entity/Q2664812	Indo-Pacific gecko	http://www.wikidata.org/entity/Q41803	gram	3.89
Q226120	9362	http://www.wikidata.org/entity/Q226120	Green Warbler-Finch	http://www.wikidata.org/entity/Q41803	gram	9.5
Q339382	9340	http://www.wikidata.org/entity/Q339382	Selenidera piperivora	http://www.wikidata.org/entity/Q41803	gram	147.0
Q1261504	9334	http://www.wikidata.org/entity/Q1261504	Lizard Buzzard	http://www.wikidata.org/entity/Q41803	gram	310.0
Q1585850	9322	http://www.wikidata.org/entity/Q1585850	Turdus chiguanco	http://www.wikidata.org/entity/Q41803	gram	93.0
Q3061182	9312	http://www.wikidata.org/entity/Q3061182	Eutropis longicaudata	http://www.wikidata.org/entity/Q41803	gram	12.4
Q222081	9301	http://www.wikidata.org/entity/Q222081	White-browed Robin-Chat	http://www.wikidata.org/entity/Q41803	gram	37.5
Q1589744	9293	http://www.wikidata.org/entity/Q1589744	Black Magpie	http://www.wikidata.org/entity/Q41803	gram	180.0
Q1316022	9291	http://www.wikidata.org/entity/Q1316022	Northern Grey-headed Sparrow	http://www.wikidata.org/entity/Q41803	gram	28.1
Q774012	9291	http://www.wikidata.org/entity/Q774012	Moussier's Redstart	http://www.wikidata.org/entity/Q41803	gram	1.9
Q27075669	9289	http://www.wikidata.org/entity/Q27075669	Indian Blue Robin	http://www.wikidata.org/entity/Q41803	gram	17.5
Q1587710	9272	http://www.wikidata.org/entity/Q1587710	Sage Thrasher	http://www.wikidata.org/entity/Q41803	gram	44.0
Q746632	9272	http://www.wikidata.org/entity/Q746632	Allen's Gallinule	http://www.wikidata.org/entity/Q41803	gram	13.5
Q244035	9263	http://www.wikidata.org/entity/Q244035	Least Auklet	http://www.wikidata.org/entity/Q41803	gram	17.4
Q1586833	9259	http://www.wikidata.org/entity/Q1586833	Black Catbird	http://www.wikidata.org/entity/Q41803	gram	35.0
Q3083833	9223	http://www.wikidata.org/entity/Q3083833	Peruvian Plantcutter	http://www.wikidata.org/entity/Q41803	gram	40.0
Q1050281	9193	http://www.wikidata.org/entity/Q1050281	Rufous-legged Owl	http://www.wikidata.org/entity/Q41803	gram	620.0
Q998279	9173	http://www.wikidata.org/entity/Q998279	Black Cuckoo	http://www.wikidata.org/entity/Q41803	gram	86.0
Q1303897	9171	http://www.wikidata.org/entity/Q1303897	Bell's Vireo	http://www.wikidata.org/entity/Q41803	gram	9.8
Q1259483	9169	http://www.wikidata.org/entity/Q1259483	Rufous Potoo	http://www.wikidata.org/entity/Q41803	gram	50.0
Q589750	9159	http://www.wikidata.org/entity/Q589750	Chestnut Teal	http://www.wikidata.org/entity/Q41803	gram	683.0
Q690284	9150	http://www.wikidata.org/entity/Q690284	Orange-fronted parakeet	http://www.wikidata.org/entity/Q41803	gram	47.0
Q845982	9143	http://www.wikidata.org/entity/Q845982	White-faced Storm Petrel	http://www.wikidata.org/entity/Q41803	gram	40.0
Q917586	9113	http://www.wikidata.org/entity/Q917586	Plumed Whistling Duck	http://www.wikidata.org/entity/Q41803	gram	790.0
Q905257	9102	http://www.wikidata.org/entity/Q905257	Yellow-billed Teal	http://www.wikidata.org/entity/Q41803	gram	39.0
Q378192	9057	http://www.wikidata.org/entity/Q378192	West Indian Whistling Duck	http://www.wikidata.org/entity/Q41803	gram	54.0
Q1261628	9056	http://www.wikidata.org/entity/Q1261628	Cassin's Kingbird	http://www.wikidata.org/entity/Q41803	gram	43.0
Q766708	9046	http://www.wikidata.org/entity/Q766708	MacGregor's Bowerbird	http://www.wikidata.org/entity/Q41803	gram	127.0
Q238835	9042	http://www.wikidata.org/entity/Q238835	Neophema chrysostoma	http://www.wikidata.org/entity/Q41803	gram	4.2
Q883001	9032	http://www.wikidata.org/entity/Q883001	Blue-naped Mousebird	http://www.wikidata.org/entity/Q41803	gram	2.3
Q1048896	9025	http://www.wikidata.org/entity/Q1048896	Wrentit	http://www.wikidata.org/entity/Q41803	gram	1.95
Q860730	9020	http://www.wikidata.org/entity/Q860730	Chilean Tinamou	http://www.wikidata.org/entity/Q41803	gram	458.0
Q1071722	8972	http://www.wikidata.org/entity/Q1071722	Topknot Pigeon	http://www.wikidata.org/entity/Q41803	gram	21.5
Q1260438	8970	http://www.wikidata.org/entity/Q1260438	Philippine Trogon	http://www.wikidata.org/entity/Q41803	gram	96.0
Q1077705	8968	http://www.wikidata.org/entity/Q1077705	Great Bowerbird	http://www.wikidata.org/entity/Q41803	gram	18.1
Q1272788	8958	http://www.wikidata.org/entity/Q1272788	Red-capped Parrot	http://www.wikidata.org/entity/Q41803	gram	7.15
Q2672958	8946	http://www.wikidata.org/entity/Q2672958	Turdoides nipalensis	http://www.wikidata.org/entity/Q41803	gram	61.0
Q1272011	8934	http://www.wikidata.org/entity/Q1272011	crested coua	http://www.wikidata.org/entity/Q41803	gram	147.0
Q425828	8923	http://www.wikidata.org/entity/Q425828	Plumed Guineafowl	http://www.wikidata.org/entity/Q41803	gram	38.5
Q1591515	8910	http://www.wikidata.org/entity/Q1591515	Screaming Cowbird	http://www.wikidata.org/entity/Q41803	gram	58.0
Q572042	8899	http://www.wikidata.org/entity/Q572042	Cinnamon-chested Bee-eater	http://www.wikidata.org/entity/Q41803	gram	26.1
Q1274580	8897	http://www.wikidata.org/entity/Q1274580	Malabar Trogon	http://www.wikidata.org/entity/Q41803	gram	63.0
Q128617	8889	http://www.wikidata.org/entity/Q128617	Eastern Yellow-billed Hornbill	http://www.wikidata.org/entity/Q41803	gram	14.7
Q1266617	8888	http://www.wikidata.org/entity/Q1266617	Dupont's Lark	http://www.wikidata.org/entity/Q41803	gram	3.59
Q1083073	8872	http://www.wikidata.org/entity/Q1083073	Red-capped Robin	http://www.wikidata.org/entity/Q41803	gram	8.9
Q577332	8871	http://www.wikidata.org/entity/Q577332	Scaly-naped Pigeon	http://www.wikidata.org/entity/Q41803	gram	312.0
Q783125	8870	http://www.wikidata.org/entity/Q783125	grey teal	http://www.wikidata.org/entity/Q41803	gram	23.0
Q934505	8851	http://www.wikidata.org/entity/Q934505	Pale-capped Pigeon	http://www.wikidata.org/entity/Q41803	gram	440.0
Q1062634	8846	http://www.wikidata.org/entity/Q1062634	Yellow-bellied Flycatcher	http://www.wikidata.org/entity/Q41803	gram	11.3
Q555976	8836	http://www.wikidata.org/entity/Q555976	Battus polydamas	http://www.wikidata.org/entity/Q41803	gram	0.55
Q790664	8834	http://www.wikidata.org/entity/Q790664	Brown-headed Parrot	http://www.wikidata.org/entity/Q41803	gram	8.3
Q386672	8817	http://www.wikidata.org/entity/Q386672	Piapiac	http://www.wikidata.org/entity/Q41803	gram	125.0
Q1267654	8816	http://www.wikidata.org/entity/Q1267654	Crex egregia	http://www.wikidata.org/entity/Q41803	gram	12.0
Q1587047	8813	http://www.wikidata.org/entity/Q1587047	Blue Mockingbird	http://www.wikidata.org/entity/Q41803	gram	60.0
Q1270427	8809	http://www.wikidata.org/entity/Q1270427	Heart-spotted Woodpecker	http://www.wikidata.org/entity/Q41803	gram	43.0
Q632823	8801	http://www.wikidata.org/entity/Q632823	Elegant Trogon	http://www.wikidata.org/entity/Q41803	gram	67.3
Q596275	8796	http://www.wikidata.org/entity/Q596275	Philadelphia Vireo	http://www.wikidata.org/entity/Q41803	gram	1.9
Q1268078	8794	http://www.wikidata.org/entity/Q1268078	Brown-hooded Gull	http://www.wikidata.org/entity/Q41803	gram	339.0
Q1147207	8788	http://www.wikidata.org/entity/Q1147207	Whiskered Screech Owl	http://www.wikidata.org/entity/Q41803	gram	100.0
Q1077059	8764	http://www.wikidata.org/entity/Q1077059	White-booted Racket-tail	http://www.wikidata.org/entity/Q41803	gram	0.58
Q1267239	8727	http://www.wikidata.org/entity/Q1267239	Red-gartered Coot	http://www.wikidata.org/entity/Q11570	gram	1040.0
Q2668570	8704	http://www.wikidata.org/entity/Q2668570	Chilean Mockingbird	http://www.wikidata.org/entity/Q41803	gram	82.0
Q634448	8700	http://www.wikidata.org/entity/Q634448	Saxaul Sparrow	http://www.wikidata.org/entity/Q41803	gram	28.0
Q239801	8685	http://www.wikidata.org/entity/Q239801	Wompoo Fruit Dove	http://www.wikidata.org/entity/Q41803	gram	480.0
Q266813	8664	http://www.wikidata.org/entity/Q266813	African Hobby	http://www.wikidata.org/entity/Q41803	gram	200.0
Q673224	8646	http://www.wikidata.org/entity/Q673224	Jamaican coney	http://www.wikidata.org/entity/Q11570	gram	1500.0
Q2964580	8633	http://www.wikidata.org/entity/Q2964580	Purple Starling	http://www.wikidata.org/entity/Q41803	gram	5.9
Q5083943	8626	http://www.wikidata.org/entity/Q5083943	Takydromus amurensis	http://www.wikidata.org/entity/Q41803	gram	7.7
Q1000262	8615	http://www.wikidata.org/entity/Q1000262	Crimson-breasted Shrike	http://www.wikidata.org/entity/Q41803	gram	48.3
Q1263482	8607	http://www.wikidata.org/entity/Q1263482	Jungle Bush Quail	http://www.wikidata.org/entity/Q41803	gram	80.0
Q529857	8607	http://www.wikidata.org/entity/Q529857	White-backed Duck	http://www.wikidata.org/entity/Q41803	gram	707.0
Q547159	8598	http://www.wikidata.org/entity/Q547159	Brown-headed Bunting	http://www.wikidata.org/entity/Q41803	gram	24.0
Q1092092	8568	http://www.wikidata.org/entity/Q1092092	Maui Parrotbill	http://www.wikidata.org/entity/Q41803	gram	24.8
Q557745	8567	http://www.wikidata.org/entity/Q557745	White-throated Robin	http://www.wikidata.org/entity/Q41803	gram	2.66
Q876234	8564	http://www.wikidata.org/entity/Q876234	Black-and-red Broadbill	http://www.wikidata.org/entity/Q41803	gram	63.0
Q240529	8552	http://www.wikidata.org/entity/Q240529	Antipodes parakeet	http://www.wikidata.org/entity/Q41803	gram	167.1
Q2667854	8528	http://www.wikidata.org/entity/Q2667854	White-naped Jay	http://www.wikidata.org/entity/Q41803	gram	135.0
Q1586092	8525	http://www.wikidata.org/entity/Q1586092	Scarlet-headed Blackbird	http://www.wikidata.org/entity/Q41803	gram	86.0
Q790658	8523	http://www.wikidata.org/entity/Q790658	Brown-hooded Kingfisher	http://www.wikidata.org/entity/Q41803	gram	64.0
