Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q2734681	1332	http://www.wikidata.org/entity/Q2734681	Terihi	150000.0	square metre
Q27766169	1332	http://www.wikidata.org/entity/Q27766169	Mumbo Island	1000000.0	square metre
Q23743226	1331	http://www.wikidata.org/entity/Q23743226	Musholm	240000.0	square metre
Q5921377	1330	http://www.wikidata.org/entity/Q5921377	Isla Ariadna	400000.0	square metre
Q1524677	1329	http://www.wikidata.org/entity/Q1524677	Handnesøya	34400000.0	square metre
Q4585001	1326	http://www.wikidata.org/entity/Q4585001	Flatøy	2200000.0	square metre
Q6136620	1325	http://www.wikidata.org/entity/Q6136620	James Island	457294.7757312	square metre
Q11597597	1324	http://www.wikidata.org/entity/Q11597597	Dolsando	70300000.0	square metre
Q368753	1323	http://www.wikidata.org/entity/Q368753	Koch Island	458000000.0	square metre
Q3646212	1322	http://www.wikidata.org/entity/Q3646212	Diego de Almagro Island	376000000.0	square metre
Q31922805	1322	http://www.wikidata.org/entity/Q31922805	Ifira Island	510000.0	square metre
Q1268635	1321	http://www.wikidata.org/entity/Q1268635	Dyer Island	120000.0	square metre
Q3104008	1320	http://www.wikidata.org/entity/Q3104008	South Havra	590000.0	square metre
Q2669451	1319	http://www.wikidata.org/entity/Q2669451	Storselsøya	13600000.0	square metre
Q6684536	1319	http://www.wikidata.org/entity/Q6684536	Lots Ait	4738000.0	square metre
Q5813355	1318	http://www.wikidata.org/entity/Q5813355	Isla Magdalena	314000000.0	square metre
Q2465082	1317	http://www.wikidata.org/entity/Q2465082	Gáshólmur	100000.0	square metre
Q768768	1316	http://www.wikidata.org/entity/Q768768	Sa Island	2670000.0	square metre
Q4573315	1315	http://www.wikidata.org/entity/Q4573315	Midøya	13900000.0	square metre
Q21975973	1315	http://www.wikidata.org/entity/Q21975973	Jurmo	4920000.0	square metre
Q1508434	1311	http://www.wikidata.org/entity/Q1508434	Kapuiviit	920000000.0	square metre
Q2311511	1311	http://www.wikidata.org/entity/Q2311511	Ornsay	350000.0	square metre
Q4577461	1310	http://www.wikidata.org/entity/Q4577461	Rødøya	8200000.0	square metre
Q2731450	1309	http://www.wikidata.org/entity/Q2731450	Seaforth Island	2730000.0	square metre
Q1602885	1308	http://www.wikidata.org/entity/Q1602885	Hellisey	100000.0	square metre
Q2021714	1308	http://www.wikidata.org/entity/Q2021714	Tysnesøy	198000000.0	square metre
Q18206752	1307	http://www.wikidata.org/entity/Q18206752	Koh Thmei	40000000.0	square metre
Q863306	1305	http://www.wikidata.org/entity/Q863306	Xidongting Shan	79800000.0	square metre
Q20256274	1304	http://www.wikidata.org/entity/Q20256274	Orrengrund	280000.0	square metre
Q964183	1302	http://www.wikidata.org/entity/Q964183	Cayo Agua Island	16000000.0	square metre
Q1584242	1302	http://www.wikidata.org/entity/Q1584242	Payer Island	151000000.0	square metre
Q1587476	1302	http://www.wikidata.org/entity/Q1587476	La Salina	53456.0	square metre
Q3105373	1302	http://www.wikidata.org/entity/Q3105373	Hearst Island	871000000.0	square metre
Q2015966	1301	http://www.wikidata.org/entity/Q2015966	Sea Lion Rock	6100.0	square metre
Q1377594	1300	http://www.wikidata.org/entity/Q1377594	Walrus Island	200000.0	square metre
Q1396180	1299	http://www.wikidata.org/entity/Q1396180	Farallón Centinela	3200.0	square metre
Q1357485	1298	http://www.wikidata.org/entity/Q1357485	Skrúður	200000.0	square metre
Q1141158	1297	http://www.wikidata.org/entity/Q1141158	Hugla	17900000.0	square metre
Q595484	1292	http://www.wikidata.org/entity/Q595484	Mamelles Island	60000.0	square metre
Q968997	1292	http://www.wikidata.org/entity/Q968997	Traiguen Island	520000000.0	square metre
Q7433077	1292	http://www.wikidata.org/entity/Q7433077	Schuyler Island	651543.8840064	square metre
Q595100	1291	http://www.wikidata.org/entity/Q595100	Round Island, Praslin	200000.0	square metre
Q1661256	1290	http://www.wikidata.org/entity/Q1661256	Kijji	13500000.0	square metre
Q2130110	1290	http://www.wikidata.org/entity/Q2130110	Rambutyo Island	88000000.0	square metre
Q20749293	1290	http://www.wikidata.org/entity/Q20749293	Dvergsøya	270000.0	square metre
Q24880743	1289	http://www.wikidata.org/entity/Q24880743	Lepar Island	169300000.0	square metre
Q928246	1287	http://www.wikidata.org/entity/Q928246	Carbonera	5867.0	square metre
Q7161696	1285	http://www.wikidata.org/entity/Q7161696	Pelorus Island	4000000.0	square metre
Q3646230	1284	http://www.wikidata.org/entity/Q3646230	Esmeralda Island	515000000.0	square metre
Q458886	1283	http://www.wikidata.org/entity/Q458886	Nerlandsøya	14600000.0	square metre
Q24340228	1282	http://www.wikidata.org/entity/Q24340228	Iso Leikosaari	60000.0	square metre
Q2035647	1281	http://www.wikidata.org/entity/Q2035647	Reitoru	6000000.0	square metre
Q4592213	1281	http://www.wikidata.org/entity/Q4592213	Måsøya	13450000.0	square metre
Q1260654	1280	http://www.wikidata.org/entity/Q1260654	Rabeninsel	410000.0	square metre
Q9009920	1280	http://www.wikidata.org/entity/Q9009920	Las Tintoreras Islet	124000000.0	square metre
Q28035426	1280	http://www.wikidata.org/entity/Q28035426	Chatham Island	93000.0	square metre
Q18009413	1279	http://www.wikidata.org/entity/Q18009413	Sukomobanare Island	940000.0	square metre
Q96209976	1278	http://www.wikidata.org/entity/Q96209976	San Clemente	10.0	square metre
Q1629296	1277	http://www.wikidata.org/entity/Q1629296	Staats Island	5000000.0	square metre
Q10433342	1276	http://www.wikidata.org/entity/Q10433342	Borstö	470000.0	square metre
Q10301177	1275	http://www.wikidata.org/entity/Q10301177	Xefina island	6200000.0	square metre
Q1430293	1274	http://www.wikidata.org/entity/Q1430293	Flotzgrün	3400000.0	square metre
Q3593264	1274	http://www.wikidata.org/entity/Q3593264	île aux Canards	20000.0	square metre
Q4075791	1273	http://www.wikidata.org/entity/Q4075791	Baixo Islet	720000.0	square metre
Q77644	1272	http://www.wikidata.org/entity/Q77644	Isla de Ratones	30000.0	square metre
Q4092802	1272	http://www.wikidata.org/entity/Q4092802	Bolshoy Pogranichny	95000000.0	square metre
Q751885	1270	http://www.wikidata.org/entity/Q751885	Avatanak Island	30000000.0	square metre
Q6980699	1269	http://www.wikidata.org/entity/Q6980699	Utlängan	4500000.0	square metre
Q1491054	1268	http://www.wikidata.org/entity/Q1491054	Gaferut	130000.0	square metre
Q1862853	1267	http://www.wikidata.org/entity/Q1862853	Qamea	34000000.0	square metre
Q2078389	1267	http://www.wikidata.org/entity/Q2078389	Naviti	34000000.0	square metre
Q1218653	1266	http://www.wikidata.org/entity/Q1218653	Nu'utele	1080000.0	square metre
Q2461257	1265	http://www.wikidata.org/entity/Q2461257	Turnagain Island	11970000.0	square metre
Q4581915	1265	http://www.wikidata.org/entity/Q4581915	Vengsøya	18500000.0	square metre
Q4402189	1264	http://www.wikidata.org/entity/Q4402189	Rabbit Island	22000.0	square metre
Q5187738	1264	http://www.wikidata.org/entity/Q5187738	Cronstadt Island	47550.0	square metre
Q1412922	1263	http://www.wikidata.org/entity/Q1412922	Unalga Island	28500000.0	square metre
Q7974138	1263	http://www.wikidata.org/entity/Q7974138	Waterhouse Island	2870000.0	square metre
Q11218274	1262	http://www.wikidata.org/entity/Q11218274	Ryøya	1400000.0	square metre
Q2917906	1260	http://www.wikidata.org/entity/Q2917906	Massa d'Or	7000.0	square metre
Q4580677	1257	http://www.wikidata.org/entity/Q4580677	Kågen	85700000.0	square metre
Q2245680	1255	http://www.wikidata.org/entity/Q2245680	Kyholm	180000.0	square metre
Q3802972	1252	http://www.wikidata.org/entity/Q3802972	Akhlyostyshev Island	44000.0	square metre
Q10500256	1252	http://www.wikidata.org/entity/Q10500256	Furö	962400.0	square metre
Q14116220	1251	http://www.wikidata.org/entity/Q14116220	Sirpalesaari	30000.0	square metre
Q292075	1248	http://www.wikidata.org/entity/Q292075	île Lavrec	100000.0	square metre
Q595454	1248	http://www.wikidata.org/entity/Q595454	Coco Island	30000.0	square metre
Q388996	1245	http://www.wikidata.org/entity/Q388996	Rainer Island	140000000.0	square metre
Q5922510	1244	http://www.wikidata.org/entity/Q5922510	Motu Kaokao	1000.0	square metre
Q6035795	1243	http://www.wikidata.org/entity/Q6035795	Innis Chonan	80000.0	square metre
Q1145914	1242	http://www.wikidata.org/entity/Q1145914	Isla Santa Cruz	12896000.0	square metre
Q2943416	1242	http://www.wikidata.org/entity/Q2943416	Q2943416	2000000.0	square metre
Q5243683	1242	http://www.wikidata.org/entity/Q5243683	Dazhou Dao	4360000.0	square metre
Q10705521	1240	http://www.wikidata.org/entity/Q10705521	Trysunda	10517500.0	square metre
Q4894114	1238	http://www.wikidata.org/entity/Q4894114	Bernera Island	340000.0	square metre
Q7383616	1237	http://www.wikidata.org/entity/Q7383616	Ruxton Island	1000000.0	square metre
Q1268638	1234	http://www.wikidata.org/entity/Q1268638	Dyer Island	200000.0	square metre
Q1572030	1228	http://www.wikidata.org/entity/Q1572030	Halmø	453000.0	square metre
Q25062213	1228	http://www.wikidata.org/entity/Q25062213	Romainville Island, Seychelles	194000.0	square metre
Q19960557	1227	http://www.wikidata.org/entity/Q19960557	Deenish Island	490000.0	square metre
Q1653692	1225	http://www.wikidata.org/entity/Q1653692	Greely Island	127000000.0	square metre
Q11219288	1222	http://www.wikidata.org/entity/Q11219288	Krøttøya	1300000.0	square metre
Q3101950	1221	http://www.wikidata.org/entity/Q3101950	Renaud Island	618000000.0	square metre
Q15401876	1221	http://www.wikidata.org/entity/Q15401876	Binongko Island	99640000.0	square metre
Q17062460	1221	http://www.wikidata.org/entity/Q17062460	Kalpati	85000.0	square metre
Q3370979	1220	http://www.wikidata.org/entity/Q3370979	Oksenøya	108000000.0	square metre
Q10938306	1219	http://www.wikidata.org/entity/Q10938306	Dachan Island	650000.0	square metre
Q5264980	1218	http://www.wikidata.org/entity/Q5264980	Pangavini Island	80000.0	square metre
Q4867956	1217	http://www.wikidata.org/entity/Q4867956	Bass Pyramid	100.0	square metre
Q1125233	1216	http://www.wikidata.org/entity/Q1125233	Skalø	1060000.0	square metre
Q5364120	1211	http://www.wikidata.org/entity/Q5364120	Elk Rock Island	40000.0	square metre
Q3324815	1210	http://www.wikidata.org/entity/Q3324815	Great Camanoe	3200000.0	square metre
Q3593120	1210	http://www.wikidata.org/entity/Q3593120	Île Longue (Kerguelen Islands)	35000000.0	square metre
Q17156261	1210	http://www.wikidata.org/entity/Q17156261	Renaissance Island	480000.0	square metre
Q28040396	1210	http://www.wikidata.org/entity/Q28040396	Creole Rock	200000.0	square metre
Q752458	1209	http://www.wikidata.org/entity/Q752458	Asunden	79500.0	square metre
Q6081446	1209	http://www.wikidata.org/entity/Q6081446	Isla Bartolomé	930000.0	square metre
Q3298393	1208	http://www.wikidata.org/entity/Q3298393	Mateba	100000000.0	square metre
Q6772117	1208	http://www.wikidata.org/entity/Q6772117	Marmaro	8000.0	square metre
Q23732952	1208	http://www.wikidata.org/entity/Q23732952	Vresen	60000.0	square metre
Q1292073	1207	http://www.wikidata.org/entity/Q1292073	Latady Island	3300000000.0	square metre
Q1321288	1207	http://www.wikidata.org/entity/Q1321288	Metoma	3000000.0	square metre
Q24322382	1207	http://www.wikidata.org/entity/Q24322382	Mossala	7140000.0	square metre
Q576274	1206	http://www.wikidata.org/entity/Q576274	Tornø	230000.0	square metre
Q1580499	1206	http://www.wikidata.org/entity/Q1580499	Merig	500000.0	square metre
Q9322979	1206	http://www.wikidata.org/entity/Q9322979	Round Island, Mahe	27000.0	square metre
Q2445712	1205	http://www.wikidata.org/entity/Q2445712	Nagai Island	310000000.0	square metre
Q4566512	1205	http://www.wikidata.org/entity/Q4566512	Borgøy	4500000.0	square metre
Q2219629	1203	http://www.wikidata.org/entity/Q2219629	San Giuliano	11029.0	square metre
Q1914932	1202	http://www.wikidata.org/entity/Q1914932	Mborokua	4000000.0	square metre
Q5482891	1200	http://www.wikidata.org/entity/Q5482891	Paranoá Island	15000.0	square metre
Q24340298	1200	http://www.wikidata.org/entity/Q24340298	Gåsgrund	100000.0	square metre
Q1292905	1197	http://www.wikidata.org/entity/Q1292905	Rhinplate	1340000.0	square metre
Q2103416	1196	http://www.wikidata.org/entity/Q2103416	Pomona Island	2620000.0	square metre
Q11669599	1196	http://www.wikidata.org/entity/Q11669599	Takashima	2630000.0	square metre
Q15078054	1196	http://www.wikidata.org/entity/Q15078054	Kandelioussa	1363000.0	square metre
Q1432590	1195	http://www.wikidata.org/entity/Q1432590	Linga Holm	570000.0	square metre
Q3624397	1195	http://www.wikidata.org/entity/Q3624397	Brevoort Island	271000000.0	square metre
Q15020932	1195	http://www.wikidata.org/entity/Q15020932	Kraaseli	5000000.0	square metre
Q1773626	1193	http://www.wikidata.org/entity/Q1773626	Huftarøy	50400000.0	square metre
Q4580750	1193	http://www.wikidata.org/entity/Q4580750	Hernar	500000.0	square metre
Q21974079	1192	http://www.wikidata.org/entity/Q21974079	Prästö	2990000.0	square metre
Q5648065	1190	http://www.wikidata.org/entity/Q5648065	Hangman Island	12000.0	square metre
Q292474	1187	http://www.wikidata.org/entity/Q292474	Q292474	2100000.0	square metre
Q9337244	1185	http://www.wikidata.org/entity/Q9337244	Sir William Peel Island	23700000.0	square metre
Q5470657	1184	http://www.wikidata.org/entity/Q5470657	Forsyth Island	7500000.0	square metre
Q1031733	1183	http://www.wikidata.org/entity/Q1031733	Ile des Phoques	80000.0	square metre
Q12884929	1183	http://www.wikidata.org/entity/Q12884929	Stouronisi	2000000.0	square metre
Q7639417	1182	http://www.wikidata.org/entity/Q7639417	Sunday Island	11980000.0	square metre
Q11976167	1181	http://www.wikidata.org/entity/Q11976167	Husevågøy	9200000.0	square metre
Q14701401	1180	http://www.wikidata.org/entity/Q14701401	African Banks	39000.0	square metre
Q7259229	1179	http://www.wikidata.org/entity/Q7259229	Pulau Betong	28328.0	square metre
Q12874115	1179	http://www.wikidata.org/entity/Q12874115	Askania	257000.0	square metre
Q1068873	1178	http://www.wikidata.org/entity/Q1068873	Cheeseman Island	200000.0	square metre
Q1582534	1178	http://www.wikidata.org/entity/Q1582534	Ra	500000.0	square metre
Q7229107	1178	http://www.wikidata.org/entity/Q7229107	Popa Island	53000000.0	square metre
Q12631407	1178	http://www.wikidata.org/entity/Q12631407	Q12631407	62500.0	square metre
Q10661285	1174	http://www.wikidata.org/entity/Q10661285	Sandön	410000.0	square metre
Q12272996	1172	http://www.wikidata.org/entity/Q12272996	Batin Island	4200000.0	square metre
Q2096742	1170	http://www.wikidata.org/entity/Q2096742	Stor Island	313000000.0	square metre
Q2481201	1170	http://www.wikidata.org/entity/Q2481201	Qikiqtaaluk	482000000.0	square metre
Q11219862	1169	http://www.wikidata.org/entity/Q11219862	Hille	4200000.0	square metre
Q3399022	1168	http://www.wikidata.org/entity/Q3399022	Santo do Mar island	14000.0	square metre
Q1770646	1165	http://www.wikidata.org/entity/Q1770646	Bolsøya	5200000.0	square metre
Q2989039	1165	http://www.wikidata.org/entity/Q2989039	Cayo Guajaba	107000000.0	square metre
Q5921388	1165	http://www.wikidata.org/entity/Q5921388	Asia Island	1520000.0	square metre
Q1301010	1164	http://www.wikidata.org/entity/Q1301010	Danzante Island	4154000.0	square metre
Q2612579	1162	http://www.wikidata.org/entity/Q2612579	Phippsøya	22000000.0	square metre
Q1653697	1161	http://www.wikidata.org/entity/Q1653697	Mekiro	60000.0	square metre
Q10561414	1161	http://www.wikidata.org/entity/Q10561414	Lidö	2780000.0	square metre
Q1780750	1160	http://www.wikidata.org/entity/Q1780750	Bergsøya	8700000.0	square metre
Q953732	1159	http://www.wikidata.org/entity/Q953732	Rosevear	40000.0	square metre
Q4863585	1159	http://www.wikidata.org/entity/Q4863585	Barrientos Island	923400.0	square metre
Q913889	1158	http://www.wikidata.org/entity/Q913889	Hjörsey	5500000.0	square metre
Q21027236	1158	http://www.wikidata.org/entity/Q21027236	Wrac'h island	4000000.0	square metre
Q3593003	1157	http://www.wikidata.org/entity/Q3593003	Île Australia	37000000.0	square metre
Q4997197	1157	http://www.wikidata.org/entity/Q4997197	Bulwer Island	1200000.0	square metre
Q262952	1156	http://www.wikidata.org/entity/Q262952	Bum Bum Island	45000000.0	square metre
Q907517	1155	http://www.wikidata.org/entity/Q907517	Bremen Island	1000000.0	square metre
Q3506648	1155	http://www.wikidata.org/entity/Q3506648	Klobučar	116000.0	square metre
Q1814390	1153	http://www.wikidata.org/entity/Q1814390	Vromonas	1047000.0	square metre
Q3358539	1153	http://www.wikidata.org/entity/Q3358539	Skogerøya	129000000.0	square metre
Q3437110	1153	http://www.wikidata.org/entity/Q3437110	Nesøya	14500000.0	square metre
Q28675	1152	http://www.wikidata.org/entity/Q28675	Antipenko Island	1290000.0	square metre
Q1165534	1152	http://www.wikidata.org/entity/Q1165534	Tuvuca	12000000.0	square metre
Q2902410	1152	http://www.wikidata.org/entity/Q2902410	Bigga	780000.0	square metre
Q4267418	1152	http://www.wikidata.org/entity/Q4267418	Hjelmsøya	39000000.0	square metre
Q6354182	1152	http://www.wikidata.org/entity/Q6354182	Kalogiros	249000.0	square metre
Q2607869	1151	http://www.wikidata.org/entity/Q2607869	Eluvaitivu	1400000.0	square metre
Q1269755	1150	http://www.wikidata.org/entity/Q1269755	Dänholm	82000.0	square metre
Q5921720	1147	http://www.wikidata.org/entity/Q5921720	Lobos Island	66000.0	square metre
Q993497	1146	http://www.wikidata.org/entity/Q993497	Hasselwerder	12321.0	square metre
Q6944117	1146	http://www.wikidata.org/entity/Q6944117	Mutton Bird Island	440000.0	square metre
